OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Calculated_Total,Mismatch
ORD201077,2025-03-07,C57861,Printer,3,305.16,115 Main St,credit card,Cancelled,TRK47775217,8,SAVE10,Referral,915.48,2025,3,915.48,False
ORD201078,2023-03-18,C62627,Desk,1,41.09,881 Main St,online,Returned,TRK90060232,4,WINTER15,Email,41.09,2023,3,41.09,False
ORD201079,2024-06-20,C89979,Phone,5,634.0,144 Main St,gift card,Delivered,TRK99055909,8,no_coupon,Email,3170.0,2024,6,3170.0,False
ORD201080,2023-01-20,C70613,Laptop,5,464.74,438 Main St,gift card,Delivered,TRK33140293,7,no_coupon,Referral,2323.7,2023,1,2323.7,False
ORD201081,2023-04-21,C55636,Monitor,4,425.6,494 Main St,credit card,Pending,TRK85897054,5,FREESHIP,Google,1702.4,2023,4,1702.4,False
ORD201082,2023-10-06,C96595,Chair,3,573.22,177 Main St,debit card,Pending,TRK59779174,5,SAVE10,Email,1719.66,2023,10,1719.66,False
ORD201083,2024-07-09,C68508,Chair,1,123.28,895 Main St,credit card,Delivered,TRK98960285,3,SAVE10,Email,123.28,2024,7,123.28,False
ORD201084,2023-01-08,C45175,Phone,1,70.82,128 Main St,gift card,Pending,TRK41792296,1,WINTER15,Instagram,70.82,2023,1,70.82,False
ORD201085,2023-05-21,C28049,Printer,2,646.69,404 Main St,debit card,Shipped,TRK91426444,7,WINTER15,Instagram,1293.38,2023,5,1293.38,False
ORD201086,2023-12-23,C46967,Tablet,2,513.42,401 Main St,online,Pending,TRK91439791,5,WINTER15,Instagram,1026.84,2023,12,1026.84,False
ORD201087,2025-03-23,C84134,Laptop,4,693.07,530 Main St,online,Shipped,TRK48659380,8,SAVE10,Instagram,2772.28,2025,3,2772.28,False
ORD201088,2023-11-30,C49831,Desk,3,491.43,213 Main St,gift card,Shipped,TRK21232601,6,WINTER15,Instagram,1474.29,2023,11,1474.29,False
ORD201089,2025-03-15,C13324,Tablet,2,599.74,440 Main St,gift card,Shipped,TRK66967997,2,no_coupon,Instagram,1199.48,2025,3,1199.48,False
ORD201090,2023-02-25,C61225,Monitor,2,650.25,996 Main St,gift card,Returned,TRK37022954,6,no_coupon,Instagram,1300.5,2023,2,1300.5,False
ORD201091,2024-10-08,C16400,Laptop,3,209.48,123 Main St,debit card,Pending,TRK57771859,4,no_coupon,Email,628.44,2024,10,628.4399999999999,True
ORD201092,2023-08-21,C38642,Laptop,5,209.2,930 Main St,debit card,Delivered,TRK47744396,6,WINTER15,Email,1046.0,2023,8,1046.0,False
ORD201093,2023-06-09,C86773,Phone,4,197.36,557 Main St,gift card,Returned,TRK22612240,9,FREESHIP,Instagram,789.44,2023,6,789.44,False
ORD201094,2023-06-28,C66093,Printer,4,648.91,615 Main St,credit card,Shipped,TRK54950785,6,SAVE10,Instagram,2595.64,2023,6,2595.64,False
ORD201095,2024-04-23,C33051,Phone,2,441.54,397 Main St,online,Delivered,TRK92929755,2,SAVE10,Email,883.08,2024,4,883.08,False
ORD201096,2025-05-03,C18169,Tablet,2,464.92,782 Main St,debit card,Returned,TRK49482923,2,no_coupon,Facebook,929.84,2025,5,929.84,False
ORD201097,2024-12-26,C81370,Monitor,5,506.45,344 Main St,gift card,Shipped,TRK99682998,7,WINTER15,Google,2532.25,2024,12,2532.25,False
ORD201098,2023-06-17,C91103,Monitor,4,255.86,155 Main St,credit card,Delivered,TRK91653000,7,no_coupon,Email,1023.44,2023,6,1023.44,False
ORD201099,2024-09-19,C21953,Laptop,2,125.23,272 Main St,cash,Cancelled,TRK60774796,3,FREESHIP,Email,250.46,2024,9,250.46,False
ORD201100,2023-08-17,C15146,Laptop,5,38.11,428 Main St,debit card,Cancelled,TRK79790530,6,WINTER15,Instagram,190.55,2023,8,190.55,False
ORD201101,2025-06-08,C43546,Monitor,3,161.97,904 Main St,cash,Pending,TRK85871121,4,SAVE10,Email,485.91,2025,6,485.90999999999997,True
ORD201102,2024-06-03,C98474,Chair,4,347.17,997 Main St,debit card,Shipped,TRK86192984,8,no_coupon,Instagram,1388.68,2024,6,1388.68,False
ORD201103,2023-04-24,C90292,Laptop,4,276.32,129 Main St,online,Delivered,TRK26270357,5,no_coupon,Google,1105.28,2023,4,1105.28,False
ORD201104,2024-07-25,C17075,Tablet,4,314.76,850 Main St,online,Shipped,TRK63547510,8,no_coupon,Instagram,1259.04,2024,7,1259.04,False
ORD201105,2024-01-08,C12487,Tablet,3,475.69,884 Main St,gift card,Cancelled,TRK23324770,3,FREESHIP,Google,1427.07,2024,1,1427.07,False
ORD201106,2023-03-12,C34555,Chair,1,372.8,903 Main St,cash,Cancelled,TRK72859458,6,SAVE10,Facebook,372.8,2023,3,372.8,False
ORD201107,2025-06-30,C25110,Tablet,2,63.21,282 Main St,online,Cancelled,TRK80963328,4,SAVE10,Google,126.42,2025,6,126.42,False
ORD201108,2023-03-20,C35136,Laptop,1,634.94,462 Main St,online,Cancelled,TRK49753703,5,WINTER15,Instagram,634.94,2023,3,634.94,False
ORD201109,2024-04-08,C62277,Printer,4,77.47,474 Main St,gift card,Returned,TRK32026174,7,SAVE10,Instagram,309.88,2024,4,309.88,False
ORD201110,2024-02-25,C12472,Chair,3,84.31,912 Main St,credit card,Shipped,TRK36103184,3,SAVE10,Email,252.93,2024,2,252.93,False
ORD201111,2023-05-06,C24047,Monitor,4,234.45,362 Main St,online,Cancelled,TRK91338580,9,FREESHIP,Instagram,937.8,2023,5,937.8,False
ORD201112,2023-10-13,C76929,Desk,1,356.81,563 Main St,online,Delivered,TRK80694400,1,WINTER15,Instagram,356.81,2023,10,356.81,False
ORD201113,2023-03-19,C52914,Desk,4,209.99,168 Main St,cash,Delivered,TRK80819053,8,no_coupon,Google,839.96,2023,3,839.96,False
ORD201114,2023-03-16,C55164,Tablet,3,659.88,609 Main St,gift card,Cancelled,TRK79610967,3,no_coupon,Google,1979.64,2023,3,1979.6399999999999,True
ORD201115,2025-06-20,C70426,Laptop,2,336.32,562 Main St,online,Returned,TRK89687816,3,no_coupon,Google,672.64,2025,6,672.64,False
ORD201116,2023-10-14,C69149,Printer,2,531.49,562 Main St,credit card,Delivered,TRK61265132,7,WINTER15,Facebook,1062.98,2023,10,1062.98,False
ORD201117,2024-05-20,C78684,Chair,3,588.44,858 Main St,gift card,Shipped,TRK95779073,8,WINTER15,Google,1765.32,2024,5,1765.3200000000002,True
ORD201118,2024-05-24,C58168,Phone,3,251.48,359 Main St,credit card,Returned,TRK99102265,4,no_coupon,Email,754.44,2024,5,754.4399999999999,True
ORD201119,2024-11-24,C99024,Laptop,1,684.65,250 Main St,credit card,Delivered,TRK24675988,1,FREESHIP,Email,684.65,2024,11,684.65,False
ORD201120,2025-05-10,C22919,Tablet,1,195.86,267 Main St,online,Pending,TRK82416295,3,no_coupon,Facebook,195.86,2025,5,195.86,False
ORD201121,2023-05-28,C98354,Phone,3,50.34,393 Main St,gift card,Returned,TRK43070888,3,FREESHIP,Instagram,151.02,2023,5,151.02,False
ORD201122,2023-06-07,C38840,Monitor,5,678.19,766 Main St,online,Returned,TRK32496970,8,no_coupon,Facebook,3390.95,2023,6,3390.9500000000003,True
ORD201123,2023-04-14,C68936,Tablet,3,554.25,843 Main St,debit card,Shipped,TRK73163634,6,WINTER15,Referral,1662.75,2023,4,1662.75,False
ORD201124,2023-05-09,C33744,Chair,4,576.87,888 Main St,gift card,Returned,TRK40245983,5,no_coupon,Instagram,2307.48,2023,5,2307.48,False
ORD201125,2023-10-16,C23555,Desk,4,408.36,156 Main St,gift card,Cancelled,TRK67210247,4,FREESHIP,Referral,1633.44,2023,10,1633.44,False
ORD201126,2024-07-22,C34337,Phone,5,190.11,325 Main St,cash,Delivered,TRK36195559,7,SAVE10,Google,950.55,2024,7,950.5500000000001,True
ORD201127,2025-03-15,C69396,Printer,3,602.75,920 Main St,credit card,Shipped,TRK33155049,6,SAVE10,Email,1808.25,2025,3,1808.25,False
ORD201128,2023-08-17,C49198,Monitor,3,646.79,447 Main St,cash,Cancelled,TRK10883354,5,WINTER15,Google,1940.37,2023,8,1940.37,False
ORD201129,2023-06-11,C43911,Chair,4,418.71,239 Main St,cash,Pending,TRK37495481,8,FREESHIP,Instagram,1674.84,2023,6,1674.84,False
ORD201130,2025-02-16,C24347,Laptop,2,323.45,533 Main St,credit card,Returned,TRK27233265,5,FREESHIP,Instagram,646.9,2025,2,646.9,False
ORD201131,2024-07-18,C21043,Phone,1,694.5,195 Main St,credit card,Pending,TRK41691086,3,WINTER15,Facebook,694.5,2024,7,694.5,False
ORD201132,2024-12-02,C58858,Chair,2,337.32,948 Main St,credit card,Cancelled,TRK30406357,4,SAVE10,Email,674.64,2024,12,674.64,False
ORD201133,2024-04-09,C20670,Printer,2,467.91,432 Main St,gift card,Returned,TRK76731303,5,WINTER15,Facebook,935.82,2024,4,935.82,False
ORD201134,2024-06-08,C90993,Desk,4,38.28,950 Main St,debit card,Cancelled,TRK53964711,4,WINTER15,Facebook,153.12,2024,6,153.12,False
ORD201135,2023-12-28,C11473,Printer,2,73.41,562 Main St,online,Shipped,TRK97793275,2,SAVE10,Google,146.82,2023,12,146.82,False
ORD201136,2023-09-24,C71899,Tablet,3,668.33,799 Main St,gift card,Pending,TRK34856025,4,WINTER15,Facebook,2004.99,2023,9,2004.9900000000002,True
ORD201137,2024-07-29,C48577,Printer,4,410.21,841 Main St,cash,Pending,TRK59911645,5,WINTER15,Instagram,1640.84,2024,7,1640.84,False
ORD201138,2023-12-18,C13100,Desk,4,294.41,188 Main St,debit card,Pending,TRK55565668,4,no_coupon,Instagram,1177.64,2023,12,1177.64,False
ORD201139,2025-03-01,C70659,Chair,3,501.82,568 Main St,gift card,Cancelled,TRK28290825,4,FREESHIP,Email,1505.46,2025,3,1505.46,False
ORD201140,2024-06-24,C49838,Printer,2,552.83,904 Main St,credit card,Cancelled,TRK38297718,3,no_coupon,Referral,1105.66,2024,6,1105.66,False
ORD201141,2025-02-16,C11998,Chair,3,498.66,382 Main St,cash,Cancelled,TRK26707221,6,no_coupon,Email,1495.98,2025,2,1495.98,False
ORD201142,2024-08-23,C23405,Phone,4,695.1,484 Main St,debit card,Returned,TRK83678708,8,no_coupon,Email,2780.4,2024,8,2780.4,False
ORD201143,2023-04-03,C41132,Chair,1,381.61,114 Main St,debit card,Pending,TRK51040137,5,no_coupon,Email,381.61,2023,4,381.61,False
ORD201144,2023-02-16,C88463,Desk,5,507.94,292 Main St,online,Cancelled,TRK88749996,9,no_coupon,Facebook,2539.7,2023,2,2539.7,False
ORD201145,2025-05-12,C28152,Desk,3,571.53,821 Main St,debit card,Delivered,TRK59642814,6,FREESHIP,Facebook,1714.59,2025,5,1714.59,False
ORD201146,2024-10-03,C36383,Monitor,5,421.44,286 Main St,cash,Pending,TRK93336357,5,SAVE10,Instagram,2107.2,2024,10,2107.2,False
ORD201147,2025-01-02,C19759,Chair,2,588.3,234 Main St,online,Pending,TRK22515454,2,FREESHIP,Email,1176.6,2025,1,1176.6,False
ORD201148,2024-06-25,C54886,Phone,1,355.15,442 Main St,cash,Returned,TRK66241930,2,SAVE10,Email,355.15,2024,6,355.15,False
ORD201149,2024-07-25,C27305,Chair,2,695.29,957 Main St,credit card,Pending,TRK28789916,6,FREESHIP,Instagram,1390.58,2024,7,1390.58,False
ORD201150,2023-02-20,C17921,Desk,4,302.65,119 Main St,credit card,Cancelled,TRK79291524,8,SAVE10,Referral,1210.6,2023,2,1210.6,False
ORD201151,2023-01-29,C94381,Chair,2,608.04,962 Main St,cash,Cancelled,TRK69804304,4,no_coupon,Google,1216.08,2023,1,1216.08,False
ORD201152,2023-11-09,C25162,Tablet,2,344.18,533 Main St,credit card,Shipped,TRK42183078,7,no_coupon,Referral,688.36,2023,11,688.36,False
ORD201153,2024-12-16,C98317,Monitor,4,696.71,276 Main St,debit card,Shipped,TRK37172138,4,no_coupon,Instagram,2786.84,2024,12,2786.84,False
ORD201154,2025-06-11,C53631,Monitor,3,198.63,593 Main St,cash,Pending,TRK67589167,8,SAVE10,Instagram,595.89,2025,6,595.89,False
ORD201155,2023-08-13,C41478,Printer,4,534.57,667 Main St,credit card,Delivered,TRK62068126,6,FREESHIP,Facebook,2138.28,2023,8,2138.28,False
ORD201156,2023-07-19,C20512,Laptop,4,690.78,980 Main St,credit card,Shipped,TRK98234737,9,no_coupon,Referral,2763.12,2023,7,2763.12,False
ORD201157,2024-05-29,C25841,Monitor,3,301.55,242 Main St,debit card,Delivered,TRK21451375,5,FREESHIP,Google,904.65,2024,5,904.6500000000001,True
ORD201158,2023-04-20,C82781,Monitor,4,27.42,661 Main St,debit card,Pending,TRK20605418,4,SAVE10,Referral,109.68,2023,4,109.68,False
ORD201159,2024-02-23,C66112,Desk,4,466.7,874 Main St,debit card,Returned,TRK60955607,8,no_coupon,Instagram,1866.8,2024,2,1866.8,False
ORD201160,2024-09-04,C40466,Desk,1,541.64,449 Main St,debit card,Shipped,TRK70255168,5,SAVE10,Email,541.64,2024,9,541.64,False
ORD201161,2023-10-16,C32570,Phone,1,11.39,826 Main St,cash,Cancelled,TRK35969968,6,WINTER15,Email,11.39,2023,10,11.39,False
ORD201162,2025-03-11,C29405,Phone,2,224.37,251 Main St,debit card,Delivered,TRK33125798,3,WINTER15,Referral,448.74,2025,3,448.74,False
ORD201163,2024-06-11,C30643,Laptop,3,306.29,966 Main St,credit card,Returned,TRK19477485,7,WINTER15,Instagram,918.87,2024,6,918.8700000000001,True
ORD201164,2024-01-08,C65890,Tablet,5,315.57,340 Main St,debit card,Delivered,TRK64530489,6,WINTER15,Email,1577.85,2024,1,1577.85,False
ORD201165,2023-07-14,C36992,Chair,3,223.79,617 Main St,debit card,Pending,TRK63460217,3,no_coupon,Google,671.37,2023,7,671.37,False
ORD201166,2023-07-31,C95568,Chair,3,324.47,971 Main St,cash,Delivered,TRK37075292,4,WINTER15,Email,973.41,2023,7,973.4100000000001,True
ORD201167,2023-10-17,C17966,Printer,2,92.87,360 Main St,credit card,Pending,TRK31169396,5,FREESHIP,Facebook,185.74,2023,10,185.74,False
ORD201168,2023-04-08,C89559,Laptop,2,331.42,297 Main St,credit card,Delivered,TRK82838108,6,WINTER15,Google,662.84,2023,4,662.84,False
ORD201169,2024-12-23,C15849,Chair,1,525.43,643 Main St,cash,Cancelled,TRK26794546,2,SAVE10,Instagram,525.43,2024,12,525.43,False
ORD201170,2023-08-03,C94257,Printer,2,697.19,762 Main St,cash,Returned,TRK40220743,7,FREESHIP,Email,1394.38,2023,8,1394.38,False
ORD201171,2023-08-28,C39911,Phone,4,518.4,699 Main St,credit card,Delivered,TRK80431998,7,SAVE10,Facebook,2073.6,2023,8,2073.6,False
ORD201172,2025-02-04,C28828,Desk,3,131.96,745 Main St,credit card,Pending,TRK32550359,8,no_coupon,Instagram,395.88,2025,2,395.88,False
ORD201173,2024-10-04,C82921,Monitor,1,208.36,703 Main St,online,Shipped,TRK31079911,4,FREESHIP,Email,208.36,2024,10,208.36,False
ORD201174,2023-11-27,C50159,Printer,3,222.34,105 Main St,credit card,Returned,TRK53737452,5,WINTER15,Email,667.02,2023,11,667.02,False
ORD201175,2024-09-10,C62512,Printer,3,91.74,368 Main St,debit card,Returned,TRK24139954,8,FREESHIP,Referral,275.22,2024,9,275.21999999999997,True
ORD201176,2023-08-13,C39260,Tablet,2,213.83,374 Main St,debit card,Cancelled,TRK55587314,2,WINTER15,Email,427.66,2023,8,427.66,False
ORD201177,2023-04-27,C23917,Printer,1,127.55,433 Main St,cash,Shipped,TRK44434536,3,SAVE10,Referral,127.55,2023,4,127.55,False
ORD201178,2024-09-08,C65107,Monitor,1,70.24,456 Main St,credit card,Cancelled,TRK10261578,4,FREESHIP,Google,70.24,2024,9,70.24,False
ORD201179,2023-01-08,C84630,Laptop,5,518.55,907 Main St,credit card,Cancelled,TRK48054997,6,WINTER15,Instagram,2592.75,2023,1,2592.75,False
ORD201180,2023-10-31,C42235,Chair,4,298.36,722 Main St,debit card,Pending,TRK49379882,8,FREESHIP,Google,1193.44,2023,10,1193.44,False
ORD201181,2023-07-27,C70246,Desk,3,158.74,293 Main St,online,Pending,TRK45708320,7,FREESHIP,Instagram,476.22,2023,7,476.22,False
ORD201182,2025-06-14,C18473,Chair,2,420.29,700 Main St,gift card,Returned,TRK97834202,3,SAVE10,Google,840.58,2025,6,840.58,False
ORD201183,2023-04-05,C12607,Desk,1,281.52,460 Main St,gift card,Shipped,TRK83653396,6,WINTER15,Referral,281.52,2023,4,281.52,False
ORD201184,2023-09-27,C10222,Laptop,1,204.08,979 Main St,gift card,Returned,TRK86297895,4,no_coupon,Google,204.08,2023,9,204.08,False
ORD201185,2024-07-08,C77344,Chair,1,343.31,777 Main St,gift card,Returned,TRK20605055,6,SAVE10,Google,343.31,2024,7,343.31,False
ORD201186,2023-11-18,C65497,Monitor,1,163.32,676 Main St,cash,Shipped,TRK83702761,6,WINTER15,Facebook,163.32,2023,11,163.32,False
ORD201187,2024-03-13,C26340,Desk,2,184.6,562 Main St,gift card,Delivered,TRK59962703,7,WINTER15,Email,369.2,2024,3,369.2,False
ORD201188,2023-10-07,C75619,Printer,2,371.29,924 Main St,gift card,Shipped,TRK23086941,5,WINTER15,Facebook,742.58,2023,10,742.58,False
ORD201189,2024-08-17,C96136,Tablet,5,389.22,149 Main St,cash,Cancelled,TRK60856682,7,no_coupon,Referral,1946.1,2024,8,1946.1000000000001,True
ORD201190,2025-06-08,C46886,Desk,3,616.39,754 Main St,credit card,Shipped,TRK82791646,6,FREESHIP,Instagram,1849.17,2025,6,1849.17,False
ORD201191,2025-02-10,C44148,Desk,4,376.43,809 Main St,gift card,Pending,TRK67872709,5,WINTER15,Instagram,1505.72,2025,2,1505.72,False
ORD201192,2024-02-28,C72007,Chair,3,432.85,999 Main St,online,Pending,TRK16240916,4,no_coupon,Instagram,1298.55,2024,2,1298.5500000000002,True
ORD201193,2025-06-16,C45104,Tablet,1,687.89,348 Main St,cash,Returned,TRK38559816,1,FREESHIP,Email,687.89,2025,6,687.89,False
ORD201194,2023-11-19,C29885,Printer,3,189.44,725 Main St,cash,Pending,TRK62067865,4,FREESHIP,Email,568.32,2023,11,568.3199999999999,True
ORD201195,2024-06-20,C21126,Desk,1,107.04,392 Main St,credit card,Cancelled,TRK38009181,6,FREESHIP,Google,107.04,2024,6,107.04,False
ORD201196,2024-03-04,C20095,Monitor,2,662.53,778 Main St,online,Cancelled,TRK69207593,5,no_coupon,Facebook,1325.06,2024,3,1325.06,False
ORD201197,2023-07-13,C79674,Tablet,2,436.84,275 Main St,online,Delivered,TRK88039356,2,FREESHIP,Instagram,873.68,2023,7,873.68,False
ORD201198,2024-08-22,C64753,Chair,4,262.52,509 Main St,debit card,Cancelled,TRK71683331,4,WINTER15,Instagram,1050.08,2024,8,1050.08,False
ORD201199,2023-06-11,C57502,Tablet,4,560.58,201 Main St,gift card,Returned,TRK51116746,6,SAVE10,Referral,2242.32,2023,6,2242.32,False
